account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
2261,3044,23,0,8,0,8.021256180143997,True,False,False,False,0,1,0
1679,282547,9,2,8,1,12.551603726639733,False,True,False,False,0,1,0
1956,8129,0,5,8,0,9.003316202541857,False,True,False,False,0,1,0
1666,9519,8,6,8,0,9.161150127785412,False,False,False,True,0,1,0
1097,187814,23,2,8,1,12.143212714771158,False,False,False,True,0,1,0
2702,290453,13,5,8,1,12.579200495059366,False,True,False,False,0,1,0
2212,171446,7,6,8,1,12.052029459925205,False,True,False,False,0,1,0
32,4436,7,4,8,0,8.39773375137891,False,False,False,True,0,1,0
2213,15591,18,5,8,0,9.654513241187397,False,True,False,False,0,1,0
188,22339,19,4,8,0,10.014134072623191,False,True,False,False,0,1,0
644,7861,18,3,8,0,8.969796305981806,False,True,False,False,0,1,0
183,251936,3,6,8,1,12.436934335238352,True,False,False,False,1,0,0
1981,7967,15,4,8,0,8.983188799264434,False,True,False,False,0,1,0
1061,9335,6,6,8,0,9.141633173966392,False,False,False,True,0,1,0
2590,144599,14,3,8,1,11.881726588706801,False,False,False,True,0,1,0
1870,5500,10,2,8,0,8.612685172875459,True,False,False,False,0,1,0
1003,2399,3,6,8,0,7.783224016336037,True,False,False,False,0,1,0
1715,9434,17,6,8,0,9.152181457802651,False,True,False,False,0,1,0
607,6499,16,0,8,0,8.779557455883728,False,True,False,False,0,1,0
1689,134630,20,4,8,1,11.81029298171068,False,True,False,False,0,1,0
54,62183,9,4,8,1,11.037853010910055,False,False,True,False,0,1,0
2772,5561,9,2,8,0,8.62371303479391,False,True,False,False,0,1,0
1910,10783,10,0,8,0,9.285818833152089,True,False,False,False,0,1,0
982,11106,16,5,8,0,9.31533081916712,False,True,False,False,0,1,0
1741,16998,12,4,8,0,9.74090979777877,False,True,False,False,1,0,1
791,7191,8,0,8,0,8.880724576151456,False,False,False,True,0,1,0
1638,7669,2,5,8,0,8.945071894361302,False,False,False,True,0,1,0
1421,10802,9,4,8,0,9.287579152316985,False,False,False,True,1,0,0
1047,5072,17,1,8,0,8.53168763756669,False,True,False,False,0,1,0
2758,6135,20,2,8,0,8.721928343047091,False,False,False,True,0,1,0
2034,4025,1,5,8,0,8.300528606199737,False,True,False,False,0,1,0
1029,4435,0,6,8,0,8.397508348470257,False,False,True,False,1,0,0
2466,8248,3,4,8,0,9.017847259860732,False,False,False,True,0,1,0
2625,6834,5,4,8,0,8.82981174915805,False,False,True,False,0,1,0
2508,8135,21,2,8,0,9.004053937728395,True,False,False,False,0,1,0
988,287985,5,6,8,1,12.570667146825414,False,True,False,False,0,1,0
1333,11000,7,5,8,0,9.305741456739435,False,False,True,False,0,1,0
275,7818,4,5,8,0,8.964311948124514,False,False,False,True,0,1,0
951,7661,21,2,8,0,8.944028325260595,False,True,False,False,0,1,0
2347,18788,20,4,8,0,9.841026871193522,False,False,True,False,0,1,0
2257,185603,5,4,8,1,12.13137065082614,False,False,False,True,0,1,0
254,2928,17,0,8,0,7.982416346827733,False,False,False,True,0,1,0
2264,16430,15,0,8,0,9.706925073451831,False,False,False,True,0,1,0
2368,9383,10,6,8,0,9.146761390333312,False,True,False,False,1,0,0
1302,11742,17,5,8,0,9.37101259736508,True,False,False,False,0,1,0
1975,13064,19,3,8,0,9.477692177954713,False,False,False,True,0,1,0
708,241820,3,5,8,1,12.39595306202694,False,True,False,False,0,1,0
2351,11108,4,5,8,0,9.315510869581722,False,False,False,True,0,1,0
567,5791,17,0,8,0,8.664232934065552,False,True,False,False,0,1,0
749,24469,23,1,8,0,10.105203156436717,True,False,False,False,1,0,0
794,9440,16,4,8,0,9.152817185732516,False,True,False,False,0,1,0
119,28104,14,6,8,0,10.243702775436175,False,False,True,False,0,1,0
400,11365,18,4,8,0,9.338381721857067,False,True,False,False,0,1,0
836,5570,7,2,8,0,8.625329850020815,False,True,False,False,1,0,1
1006,209724,16,4,8,1,12.253552427714496,False,False,True,False,0,1,0
1417,64981,12,3,8,1,11.081865587450576,False,True,False,False,0,1,0
2449,4439,5,2,8,0,8.39840965542627,False,False,False,True,0,1,1
1584,7059,10,6,8,0,8.862200330487287,False,False,True,False,0,1,0
1420,14573,18,0,8,0,9.586994398230228,False,False,True,False,0,1,0
1007,2794,13,4,8,0,7.9355873855892,False,False,False,True,0,1,0
1879,91539,0,1,8,1,11.424531314207632,False,True,False,False,0,1,0
1255,3373,13,6,8,0,8.123854263105914,False,True,False,False,0,1,0
890,13865,15,6,8,0,9.537195079502435,False,True,False,False,0,1,0
688,12124,7,5,8,0,9.403024715805683,False,True,False,False,1,0,0
1088,116919,7,0,8,1,11.669245219225182,False,False,False,True,0,1,0
933,4919,19,6,8,0,8.501063809486354,False,False,False,True,0,1,1
311,13872,18,6,8,0,9.537699784080726,False,False,False,True,0,1,0
951,9914,0,3,8,0,9.201804040953895,False,True,False,False,0,1,0
2180,3908,21,2,8,0,8.271036865792954,False,False,False,True,0,1,0
1432,134710,9,4,8,1,11.810887022018932,False,False,True,False,0,1,0
988,8985,15,6,8,0,9.103423089630105,False,True,False,False,0,1,0
2660,17035,6,3,8,0,9.743084031043104,False,True,False,False,0,1,0
1923,3653,16,0,8,0,8.203577736937952,False,True,False,False,0,1,0
2563,4561,6,5,8,0,8.425516402844334,False,False,False,True,1,0,0
1217,11370,12,3,8,0,9.338821533624722,False,True,False,False,0,1,0
602,14478,18,0,8,0,9.58045460278142,False,False,False,True,0,1,0
2484,13393,2,2,8,0,9.502562124469996,False,False,True,False,0,1,0
711,241952,8,3,8,1,12.396498771400639,False,True,False,False,0,1,1
773,9292,2,6,8,0,9.13701670755734,True,False,False,False,0,1,0
1092,15248,12,2,8,0,9.632269206115012,False,False,False,True,0,1,0
1575,5475,11,1,8,0,8.60813018640834,False,False,False,True,0,1,0
2248,6900,17,4,8,0,8.839421607620602,False,True,False,False,0,1,0
1708,11979,1,1,8,0,9.39099387166944,False,False,False,True,0,1,0
1637,6924,21,5,8,0,8.842893331055539,False,False,True,False,0,1,0
2447,8585,11,2,8,0,9.057888248784506,False,False,False,True,0,1,0
590,3920,5,4,8,0,8.27410200229233,False,True,False,False,0,1,0
2175,7258,4,3,8,0,8.889997357284841,False,False,False,True,0,1,0
1240,4057,7,0,8,0,8.30844552038576,False,False,False,True,0,1,0
2396,12633,15,4,8,0,9.444146871458646,False,True,False,False,0,1,0
2642,4916,22,6,8,0,8.50045386741194,True,False,False,False,1,0,0
1281,11420,2,1,8,0,9.343209045050607,False,False,False,True,0,1,1
613,9715,7,4,8,0,9.181529290122063,False,True,False,False,0,1,0
1415,5783,16,0,8,0,8.6628507638386,False,False,False,True,0,1,0
1234,12511,14,5,8,0,9.434443462785092,False,True,False,False,0,1,0
517,3979,4,3,8,0,8.289037098278483,False,False,False,True,0,1,0
680,5916,1,0,8,0,8.685584842676693,False,True,False,False,1,0,0
750,22972,22,1,8,0,10.04207489229217,False,False,False,True,0,1,0
1348,241734,9,1,8,1,12.395597363820707,False,False,True,False,0,1,0
2525,18084,17,2,8,0,9.802838144386198,False,True,False,False,0,1,0
152,45566,18,3,8,0,10.726939049306129,False,True,False,False,0,1,0
2596,7591,18,3,8,0,8.934850340289763,False,True,False,False,0,1,0
474,133112,6,4,8,1,11.798953670537825,False,False,False,True,0,1,0
1714,4191,8,1,8,0,8.340933226000878,False,True,False,False,0,1,0
1726,6679,17,4,8,0,8.806873266530692,True,False,False,False,0,1,0
1325,4028,17,4,8,0,8.301273485191347,False,False,True,False,0,1,0
994,3202,4,0,8,0,8.071843149609158,False,False,True,False,0,1,0
2941,12118,20,5,8,0,9.402529747968487,False,False,False,True,1,0,0
219,20401,17,1,8,0,9.923388214242465,False,True,False,False,0,1,0
1216,11142,10,2,8,0,9.318566777047053,False,True,False,False,0,1,0
1951,20246,13,0,8,0,9.915761913411517,False,False,False,True,0,1,0
1488,3876,10,3,8,0,8.262816937670928,False,False,False,True,0,1,0
2125,98095,17,0,8,1,11.49370187000247,False,False,False,True,1,0,0
1676,14906,13,2,8,0,9.60958618027043,False,True,False,False,1,0,0
1157,10605,4,3,8,0,9.269175157697076,True,False,False,False,0,1,0
1678,13633,13,3,8,0,9.52032195192273,True,False,False,False,0,1,0
1735,2505,16,0,8,0,7.826443135456014,False,True,False,False,0,1,0
2522,106610,12,5,8,1,11.576941974883646,True,False,False,False,0,1,0
2433,12593,7,4,8,0,9.440975789048688,False,True,False,False,0,1,0
432,4281,12,0,8,0,8.362175469149628,False,False,False,True,0,1,0
1534,167014,13,0,8,1,12.025838907724566,False,False,False,True,0,1,0
1702,4108,11,6,8,0,8.32093496888341,False,False,False,True,0,1,0
999,114712,8,5,8,1,11.650188635840664,False,False,False,True,0,1,0
983,4533,16,5,8,0,8.419359831067474,False,False,False,True,0,1,0
1504,17335,15,6,8,0,9.760540543216194,True,False,False,False,0,1,0
2553,3876,20,3,8,0,8.262816937670928,False,True,False,False,0,1,1
2961,71306,17,4,8,1,11.17474977830146,False,False,False,True,0,1,0
87,4810,7,6,8,0,8.478660241699453,False,False,False,True,0,1,0
2908,67618,13,1,8,1,11.12164428762842,False,True,False,False,1,0,0
1708,6295,14,2,8,0,8.74766979009724,True,False,False,False,0,1,0
1196,5909,22,6,8,0,8.684401110400144,False,False,True,False,0,1,0
1772,14433,10,1,8,0,9.577341813632218,True,False,False,False,1,0,0
1083,13182,9,6,8,0,9.48668339975797,False,False,False,True,0,1,0
732,5509,12,4,8,0,8.61431990214696,False,False,False,True,0,1,1
365,8856,21,5,8,0,9.088963385809583,False,True,False,False,0,1,0
1608,11518,1,4,8,0,9.351753124926507,False,False,False,True,0,1,0
444,9871,17,4,8,0,9.197457746145169,False,True,False,False,0,1,0
1232,11912,1,0,8,0,9.38538551979936,False,False,False,True,0,1,0
2080,16915,22,5,8,0,9.73601519859238,False,True,False,False,0,1,1
1851,16197,17,4,8,0,9.692643056808935,False,False,False,True,0,1,0
2968,136494,15,0,8,1,11.824043262899625,False,False,False,True,0,1,0
2905,10232,2,1,8,0,9.233373071086755,True,False,False,False,0,1,0
1275,6130,13,5,8,0,8.721113147762688,True,False,False,False,0,1,1
1252,4238,14,6,8,0,8.352082671352637,False,False,False,True,0,1,0
1330,29616,20,2,8,0,10.29610379977538,False,True,False,False,0,1,0
1292,6555,22,5,8,0,8.78813593986372,True,False,False,False,0,1,0
1313,15273,13,0,8,0,9.63390731544833,False,False,False,True,0,1,0
1527,11054,17,0,8,0,9.310638093291546,False,True,False,False,0,1,0
1845,18531,0,0,8,0,9.827254246536539,False,True,False,False,1,0,0
745,2112,21,4,8,0,7.655864017616056,False,False,False,True,0,1,0
2023,14776,19,3,8,0,9.600827196903634,False,False,True,False,1,0,0
2088,10995,16,0,8,0,9.305286849285137,True,False,False,False,0,1,0
2225,189137,21,2,8,1,12.150232186335739,False,True,False,False,0,1,1
647,44200,10,6,8,0,10.69650269224425,False,True,False,False,0,1,0
2548,13413,10,4,8,0,9.504054216659682,False,False,False,True,1,0,0
1626,12430,9,2,8,0,9.427948631791715,False,True,False,False,0,1,0
1994,7408,7,3,8,0,8.910450756416656,False,True,False,False,0,1,0
991,152658,7,0,8,1,11.935961954826618,False,True,False,False,0,1,1
2190,23617,22,2,8,0,10.069764412161227,False,False,False,True,0,1,0
484,132670,4,0,8,1,11.795627658381614,False,True,False,False,0,1,1
983,3866,4,0,8,0,8.260234291607297,True,False,False,False,1,0,0
1939,10200,2,3,8,0,9.23024103368252,False,False,False,True,0,1,0
202,14992,1,0,8,0,9.615338704494903,False,False,False,True,1,0,0
2692,7651,15,5,8,0,8.942722330560143,True,False,False,False,0,1,0
957,10343,17,1,8,0,9.244161920451694,False,False,True,False,0,1,0
1846,6066,16,0,8,0,8.710619527942297,True,False,False,False,0,1,0
1531,6006,23,1,8,0,8.700680734850161,False,False,False,True,0,1,0
577,5092,8,6,8,0,8.535622326884605,False,True,False,False,1,0,0
1719,1728,9,1,8,0,7.455298485683291,False,True,False,False,0,1,0
2789,233171,5,6,8,1,12.359531657639026,False,True,False,False,0,1,0
11,7046,9,1,8,0,8.860357273327022,False,False,False,True,0,1,0
836,15144,3,5,8,0,9.625425723461337,False,True,False,False,0,1,0
704,5026,4,3,8,0,8.522578663692576,False,True,False,False,0,1,0
329,4989,18,2,8,0,8.515191188745565,True,False,False,False,0,1,0
2440,6930,6,4,8,0,8.843759381917984,False,True,False,False,0,1,0
1081,7139,3,0,8,0,8.87346805533363,False,True,False,False,1,0,0
257,18812,18,0,8,0,9.842303399211131,False,True,False,False,0,1,0
2682,109069,12,2,8,1,11.599745156922788,False,True,False,False,0,1,0
2057,12520,15,6,8,0,9.435162513668947,False,False,False,True,0,1,0
2654,20116,3,1,8,0,9.909320507728571,True,False,False,False,0,1,0
2551,13195,10,3,8,0,9.487669032348473,False,True,False,False,1,0,1
1821,9008,17,2,8,0,9.10597935665144,True,False,False,False,0,1,0
372,7500,5,4,8,0,8.922791623969637,False,True,False,False,0,1,0
430,11902,6,3,8,0,9.384545748167879,True,False,False,False,1,0,0
2332,7666,19,0,8,0,8.944680683558895,False,False,False,True,1,0,0
346,11546,0,5,8,0,9.354180941951856,False,False,False,True,0,1,0
565,9851,9,2,8,0,9.195429759240428,False,True,False,False,0,1,0
1418,4583,8,1,8,0,8.430327258394575,False,True,False,False,0,1,0
2083,4492,12,6,8,0,8.41027590907016,False,True,False,False,0,1,0
745,24004,12,3,8,0,10.08601742096504,False,True,False,False,1,0,0
2046,8126,17,3,8,0,9.002947130753205,False,False,True,False,0,1,0
2187,8286,14,1,8,0,9.022443300849043,True,False,False,False,0,1,0
1487,35381,8,1,8,0,10.473958495228558,True,False,False,False,0,1,0
836,299783,22,4,8,1,12.610817494313855,False,False,True,False,0,1,0
1044,14120,13,1,8,0,9.555418330069251,False,False,False,True,0,1,0
690,7542,10,6,8,0,8.928375259853631,False,False,False,True,0,1,0
589,27050,3,5,8,0,10.205479252168017,False,True,False,False,0,1,0
2952,6818,19,0,8,0,8.827468112520654,False,True,False,False,0,1,0
2992,141490,17,1,8,1,11.85999138980231,False,False,True,False,1,0,1
1044,5438,5,6,8,0,8.60135049942296,False,False,True,False,0,1,0
1833,56102,0,4,8,1,10.93494456601683,False,True,False,False,0,1,0
272,33703,13,5,8,0,10.425371803658852,False,True,False,False,0,1,0
2682,8237,11,3,8,0,9.016512874996026,False,False,True,False,0,1,0
714,10638,17,4,8,0,9.272281773516365,False,True,False,False,0,1,0
817,9287,15,6,8,0,9.136478523377727,False,True,False,False,0,1,0
2919,7504,15,6,8,0,8.923324744067562,False,True,False,False,0,1,0
1354,38094,13,4,8,0,10.54783831890711,False,True,False,False,0,1,0
2828,10450,6,2,8,0,9.254452946594503,False,False,False,True,0,1,0
1121,4812,19,5,8,0,8.47907586930311,False,True,False,False,1,0,1
607,7998,22,6,8,0,8.987071812848821,False,False,False,True,0,1,0
1925,7951,16,0,8,0,8.98117874833641,False,True,False,False,0,1,0
1552,3365,21,6,8,0,8.121480374750751,False,True,False,False,0,1,0
300,10013,9,6,8,0,9.211739392889891,False,False,True,False,0,1,0
2498,8813,12,2,8,0,9.084096645401932,True,False,False,False,0,1,0
2374,3682,8,3,8,0,8.211482916445066,False,True,False,False,0,1,0
585,11903,11,6,8,0,9.384629757072872,False,False,False,True,0,1,0
1963,108093,19,5,8,1,11.590756497924074,False,True,False,False,0,1,1
597,23091,14,1,8,0,10.047241516180824,False,False,False,True,0,1,0
1398,69506,3,5,8,1,11.149182745905483,False,True,False,False,0,1,0
2289,13707,4,3,8,0,9.525734882994499,False,False,False,True,0,1,0
2746,5446,12,6,8,0,8.602820277383675,False,False,False,True,0,1,0
1067,3609,14,5,8,0,8.191463051326927,False,False,False,True,0,1,0
2654,5459,16,3,8,0,8.605204068738951,True,False,False,False,0,1,1
1018,5028,20,4,8,0,8.522976436171964,True,False,False,False,1,0,1
1882,21768,9,5,8,0,9.988242218400936,False,False,True,False,0,1,0
827,8778,19,0,8,0,9.080117784926209,False,False,False,True,0,1,0
195,123093,14,1,8,1,11.720703570123582,False,False,True,False,0,1,0
1256,93383,6,5,8,1,11.4444753033325,False,True,False,False,1,0,0
2347,214815,8,3,8,1,12.277537126738478,False,False,False,True,1,0,0
1073,8204,1,0,8,0,9.01249900352419,False,False,False,True,0,1,0
2400,6665,10,0,8,0,8.804775258867686,False,True,False,False,0,1,0
196,7403,20,5,8,0,8.909775673693389,False,False,False,True,1,0,0
2735,9811,8,5,8,0,9.19136140537838,False,True,False,False,0,1,0
2825,11274,19,3,8,0,9.330343164370879,False,True,False,False,0,1,0
119,54906,6,0,8,1,10.913396123923341,False,True,False,False,0,1,0
2826,29629,22,6,8,0,10.29654264056761,True,False,False,False,0,1,0
1681,72119,5,6,8,1,11.186086677317254,False,False,True,False,0,1,0
1225,8209,9,5,8,0,9.013108202446475,False,True,False,False,1,0,0
2964,4939,9,6,8,0,8.505120610181969,False,True,False,False,0,1,0
913,5030,5,1,8,0,8.523374050491318,False,True,False,False,0,1,1
840,12359,1,5,8,0,9.422220731011683,False,False,False,True,1,0,1
522,3813,13,1,8,0,8.246433786160365,True,False,False,False,0,1,0
1880,16166,16,5,8,0,9.690727406601606,False,False,False,True,0,1,0
385,153189,23,6,8,1,11.939434260006742,False,False,True,False,1,0,0
2851,32958,22,0,8,0,10.403019643757322,False,True,False,False,0,1,0
2246,12979,12,2,8,0,9.471164990258082,False,False,False,True,0,1,0
1782,18004,4,4,8,0,9.798404776082975,True,False,False,False,0,1,0
1949,175218,19,2,8,1,12.073791899093008,False,True,False,False,0,1,0
2150,20733,8,2,8,0,9.939530143883058,True,False,False,False,1,0,0
1355,5782,2,0,8,0,8.662677858158219,False,True,False,False,0,1,0
2259,48144,9,3,8,0,10.781972569674384,False,True,False,False,0,1,0
678,20817,4,2,8,0,9.943573276075414,False,True,False,False,0,1,0
1544,3714,9,0,8,0,8.220133957151859,False,True,False,False,0,1,0
1097,23975,23,2,8,0,10.084808608996498,False,True,False,False,0,1,0
2953,3971,20,5,8,0,8.287025025165063,False,True,False,False,0,1,0
2803,11781,1,6,8,0,9.374328222081633,False,False,True,False,1,0,0
872,39062,5,1,8,0,10.572931006396837,False,False,False,True,0,1,0
1304,7578,17,3,8,0,8.93313654381203,False,False,True,False,0,1,0
263,16048,20,0,8,0,9.683401821321157,False,True,False,False,0,1,0
576,187131,9,5,8,1,12.139569529171895,False,False,False,True,0,1,1
749,3325,15,6,8,0,8.109525659752872,False,False,False,True,0,1,1
442,3799,9,6,8,0,8.242756345714477,False,False,True,False,0,1,0
2269,5294,2,5,8,0,8.574518258035507,False,False,False,True,0,1,0
2195,5506,16,1,8,0,8.613775289262481,False,False,True,False,0,1,0
2378,5114,23,1,8,0,8.539932678385727,False,True,False,False,0,1,0
1644,5749,14,4,8,0,8.656955133791396,False,False,False,True,0,1,0
1751,11475,12,3,8,0,9.348013177101256,False,False,False,True,0,1,0
159,7439,14,1,8,0,8.914626127827137,False,False,False,True,1,0,1
122,4182,6,4,8,0,8.338783971442199,False,False,False,True,0,1,0
2297,7885,20,2,8,0,8.972844314437573,False,False,False,True,1,0,0
1709,8213,3,2,8,0,9.013595294516504,True,False,False,False,0,1,0
365,13325,21,4,8,0,9.497472293122483,False,False,False,True,0,1,0
761,4324,14,0,8,0,8.37216741936598,False,True,False,False,0,1,0
2676,29796,4,1,8,0,10.302162996284876,False,False,True,False,0,1,0
1307,90207,12,5,8,1,11.40987339391384,False,False,False,True,0,1,0
2714,115252,20,4,8,1,11.654884990888874,False,True,False,False,0,1,1
2261,4070,2,4,8,0,8.31164394850298,False,True,False,False,0,1,0
2921,5064,17,6,8,0,8.530109416682784,False,False,True,False,1,0,0
1477,5153,16,3,8,0,8.54752839121231,False,False,False,True,0,1,0
1400,13632,2,0,8,0,9.520248603186129,False,False,False,True,1,0,0
2144,8384,21,5,8,0,9.034199674257309,False,True,False,False,0,1,0
849,5113,4,5,8,0,8.539737155851132,False,True,False,False,0,1,0
2089,7651,4,2,8,0,8.942722330560143,False,True,False,False,0,1,0
1299,31197,6,0,8,0,10.348109269178813,False,False,True,False,0,1,0
235,121134,12,0,8,1,11.704660905124758,False,False,True,False,0,1,0
2505,8524,15,3,8,0,9.050758302151717,False,True,False,False,1,0,0
340,7072,7,6,8,0,8.86403999703599,False,False,False,True,0,1,0
2224,2827,7,6,8,0,7.947325027016463,False,True,False,False,0,1,0
1833,9657,13,4,8,0,9.175541866433488,False,True,False,False,0,1,0
2221,2975,2,0,8,0,7.998335395952982,False,True,False,False,0,1,0
2962,151009,13,5,8,1,11.925101338769835,False,False,True,False,1,0,0
2000,8684,9,1,8,0,9.069352678675205,False,True,False,False,0,1,0
580,15713,8,5,8,0,9.662307313735766,False,True,False,False,0,1,0
959,4203,7,0,8,0,8.343791731996841,False,True,False,False,0,1,0
